video_path,class_gloss,class_id,feature_path
wlasl/videos/69241.mp4,book,11,features_cache/69241.pt
ASL-Citizen/videos/26739488577485493-BOOK.mp4,book,11,features_cache/26739488577485493-BOOK.pt
ASL-Citizen/videos/8093798343741647-BOOK.mp4,book,11,features_cache/8093798343741647-BOOK.pt
ASL-Citizen/videos/8258920636382685-BOOK.mp4,book,11,features_cache/8258920636382685-BOOK.pt
ASL-Citizen/videos/9654484282818483-BOOK.mp4,book,11,features_cache/9654484282818483-BOOK.pt
ASL-Citizen/videos/8534387373665198-BOOK.mp4,book,11,features_cache/8534387373665198-BOOK.pt
ASL-Citizen/videos/27449508901283615-BOOK.mp4,book,11,features_cache/27449508901283615-BOOK.pt
ASL-Citizen/videos/13472212573182674-BOOK.mp4,book,11,features_cache/13472212573182674-BOOK.pt
ASL-Citizen/videos/9959161578599864-BOOK.mp4,book,11,features_cache/9959161578599864-BOOK.pt
wlasl/videos/07069.mp4,book,11,features_cache/07069.pt
ASL-Citizen/videos/5770462994666947-BOOK.mp4,book,11,features_cache/5770462994666947-BOOK.pt
ASL-Citizen/videos/11275273156810672-BOOK.mp4,book,11,features_cache/11275273156810672-BOOK.pt
ASL-Citizen/videos/32682862970131943-BOOK.mp4,book,11,features_cache/32682862970131943-BOOK.pt
ASL-Citizen/videos/35577698333107777-BOOK.mp4,book,11,features_cache/35577698333107777-BOOK.pt
wlasl/videos/07068.mp4,book,11,features_cache/07068.pt
ASL-Citizen/videos/4865367417269335-BOOK.mp4,book,11,features_cache/4865367417269335-BOOK.pt
wlasl/videos/07070.mp4,book,11,features_cache/07070.pt
ASL-Citizen/videos/5250420040806927-BOOK.mp4,book,11,features_cache/5250420040806927-BOOK.pt
ASL-Citizen/videos/570638014197151-seedBOOK.mp4,book,11,features_cache/570638014197151-seedBOOK.pt
wlasl/videos/07074.mp4,book,11,features_cache/07074.pt
wlasl/videos/65539.mp4,drink,35,features_cache/65539.pt
ASL-Citizen/videos/17063504743468516-DRINK 2.mp4,drink,35,features_cache/17063504743468516-DRINK 2.pt
ASL-Citizen/videos/9841052916244253-DRINK.mp4,drink,35,features_cache/9841052916244253-DRINK.pt
ASL-Citizen/videos/2789046705437668-DRINK 2.mp4,drink,35,features_cache/2789046705437668-DRINK 2.pt
